$10^4$fine,$10^4$coarse,$10^4$piece,$10^5$fine,$10^5$coarse,$10^5$piece,$10^6$fine,$10^6$coarse,$10^6$piece,$10^7$fine,$10^7$coarse,$10^7$piece
-0.003112608121467912,-0.018044291067845563,0.00048641070444707733,1.1524828579005924e-05,0.0010879440623280702,8.588401794509901e-06,3.072635722041993e-05,-1.943918981506254e-06,5.952369961791061e-06,1.419252190014474e-05,0.00025993373664828096,-6.040010087567408e-06
-0.004441683214656564,-0.018044291067845563,0.0008522074287319369,6.131485912994929e-05,0.0010879440623280702,7.83646245958447e-05,2.6253595915972337e-05,-1.943918981506254e-06,3.5849522868517704e-05,2.530028542994684e-05,0.00025993373664828096,-1.0986442904282849e-05
-0.007481973069138019,-0.018044291067845563,0.0012180041530167988,-6.8724577786854e-05,0.0010879440623280702,0.00014814084739717993,-4.008046279119215e-06,-1.943918981506254e-06,6.5746675775245e-05,3.563302770654732e-05,0.00025993373664828096,-1.5932875720997206e-05
-0.011690711105643828,-0.018044291067845563,0.0015838008773016582,0.00015784529184442557,0.0010879440623280702,0.0002179170701985169,-0.00014946721512533803,-1.943918981506254e-06,9.564382868197142e-05,6.604700854866315e-05,0.00025993373664828096,-2.087930853771243e-05
-0.017687528262864165,-0.018044291067845563,0.0019495976015865175,0.0005620066131937704,0.0010879440623280702,0.00028769329299984867,-0.00019375005672546408,-1.943918981506254e-06,0.00012554098158869612,6.0887382350261615e-05,0.00025993373664828096,-2.5825741354429388e-05
-0.025942159761880346,-0.06557108896940347,0.00151114654923196,0.00018059607926469712,0.0022592414239146624,0.0001992362601042491,-0.0003306953983493559,0.00019975805007431402,0.00015746319294549643,6.93787489971058e-05,0.0005206217438994132,-9.341518898697831e-07
-0.03711109870301622,-0.06557108896940347,0.004403216591454623,-9.484924574405112e-05,0.0022592414239146624,0.00035840101661233775,-0.0002221491388396668,0.00019975805007431402,0.00010608693979984735,0.00014629203447238254,0.0005206217438994132,-3.7939053442334614e-05
-0.05146317247696622,-0.06557108896940347,0.007295286633677289,-0.0005159875557722571,0.0022592414239146624,0.0005175657731204264,-8.012746700515605e-05,0.00019975805007431402,5.47106866542052e-05,0.0001931429859058434,0.0005206217438994132,-7.494395499480638e-05
-0.06457145113565044,-0.06557108896940347,0.01018735667589997,6.42686940800774e-05,0.0022592414239146624,0.0006767305296285081,-4.9067992568749275e-05,0.00019975805007431402,3.3344335085561116e-06,0.00012010324143370277,0.0005206217438994132,-0.00011194885654727815
-0.0788015944899568,-0.06557108896940347,0.013079426718122636,0.00020277413375577313,0.0022592414239146624,0.0008358952861365898,0.00011371616556461739,0.00019975805007431402,-4.80418196370791e-05,9.215010737181895e-06,0.0005206217438994132,-0.00014895375809974298
-0.09825947902812081,-0.15912016760794706,0.012708174366655584,0.0006051883037154482,0.006072053960221535,0.0025352607068141464,2.45706806931284e-05,-3.350485545416948e-05,-0.0006949989821420227,4.65229124306521e-05,-0.0002839028935293364,-6.64167895220863e-05
-0.12020289538117776,-0.15912016760794706,0.010956127604170862,0.001032557970432113,0.006072053960221535,0.001452668147308142,-0.0003356453274003246,-3.350485545416948e-05,-0.0003786041500987575,3.744088447731053e-05,-0.0002839028935293364,-8.191897537720982e-05
-0.14145093395683095,-0.15912016760794706,0.009204080841686169,-0.00041081573520065917,0.006072053960221535,0.0003700755878021378,0.00024514756466079146,-3.350485545416948e-05,-6.220931805550611e-05,1.2956267975011704e-05,-0.0002839028935293364,-9.742116123231948e-05
-0.1719068440185518,-0.15912016760794706,0.007452034079201447,-0.0024164581504260707,0.006072053960221535,-0.0007125169717038526,0.00046803978786214007,-3.350485545416948e-05,0.0002541855139877591,3.246121110633826e-06,-0.0002839028935293364,-0.00011292334708745688
-0.1964615401011131,-0.15912016760794706,0.005699987316716781,-0.0024373443555617824,0.006072053960221535,-0.0017951095312098708,0.0005563660128571901,-3.350485545416948e-05,0.0005705803460310244,1.3935588821456513e-05,-0.0002839028935293364,-0.00012842553294256653
-0.22766963191989628,-0.3088660651638005,0.006247168761281924,-0.0017652687934734124,0.003339253029052247,-0.0034877490111509812,0.00014642221819405332,-0.000860983926113168,0.00024214482927603642,7.903201942521809e-05,-0.00025118108010818707,-0.00015471519715734572
-0.26022901890800954,-0.3088660651638005,0.001664335704690434,-9.60361471318838e-05,0.003339253029052247,-0.00244815523899522,0.0006170953638803267,-0.000860983926113168,0.00031437342176310334,4.269225254083242e-05,-0.00025118108010818707,-0.00012154608367043185
-0.3127693743867734,-0.3088660651638005,-0.0029184973519010837,0.001966701134239024,0.003339253029052247,-0.0014085614668394864,0.00036931961791319967,-0.000860983926113168,0.00038660201425011476,0.00010787763758507429,-0.00025118108010818707,-8.837697018354573e-05
-0.3489013266129803,-0.3088660651638005,-0.00750133040849249,0.001176837242449158,0.003339253029052247,-0.0003689676946836973,5.4545477969014655e-05,-0.000860983926113168,0.0004588306067372372,-1.5040464410920329e-05,-0.00025118108010818707,-5.520785669665962e-05
-0.37961875723786026,-0.3088660651638005,-0.012084163465083952,0.0016799418398632526,0.003339253029052247,0.0006706260774720363,0.0004122554901171416,-0.000860983926113168,0.0005310591992243596,-0.0001494229228442001,-0.00025118108010818707,-2.2038743209717992e-05
-0.41217863494601276,-0.4672393322864625,-0.013225468937631324,0.00043665278510940375,0.006654185271422641,0.001050518911373921,0.001007345860635278,-0.004055447921120725,0.001164407511221932,-5.1571213631862456e-05,0.0012225901842162767,0.00022360032104101757
-0.44708218202384425,-0.4672393322864625,-0.010960711840875381,0.0006613042114026468,0.006654185271422641,0.0017216294379117647,0.0018467541347364502,-0.004055447921120725,0.00026945364822722473,7.789886191583717e-05,0.0012225901842162767,0.00020289648508864389
-0.4907761609706673,-0.4672393322864625,-0.008695954744119383,-3.993728477780234e-05,0.006654185271422641,0.002392739964449553,0.0018087350441591266,-0.004055447921120725,-0.0006255002147674826,0.00012505039044286015,0.0012225901842162767,0.0001821926491362702
-0.5370688826553446,-0.4672393322864625,-0.00643119764736344,0.00048817378006205114,0.006654185271422641,0.003063850490987452,0.0019827874847925253,-0.004055447921120725,-0.0015204540777622455,0.0003276282832418431,0.0012225901842162767,0.00016148881318389652
-0.5823046578839078,-0.4672393322864625,-0.004166440550607442,-0.0017039780867311727,0.006654185271422641,0.00373496101752524,0.0008096391868758213,-0.004055447921120725,-0.0024154079407568974,0.0006662650093691713,0.0012225901842162767,0.00014078497723157835
-0.61938861172941,-0.7031706617960878,-0.007875240305569409,0.00011316997469001944,-0.044142831760894286,0.0005630402555669711,-0.001234447772730296,0.006433276342293515,-0.0015846142513235018,0.0005649793071431652,-0.0012396546158603972,0.0001366333062881031
-0.672468383791584,-0.7031706617960878,-0.007278176250767876,0.0035347488364072532,-0.044142831760894286,0.0010469508252370918,-0.002177009952008868,0.006433276342293515,-0.0006953388480882561,0.0008961371603791735,-0.0012396546158603972,-0.00024086700265324446
-0.733094322932778,-0.7031706617960878,-0.006681112195966343,-0.0001430408466238653,-0.044142831760894286,0.0015308613949072125,-0.0018330176449283808,0.006433276342293515,0.0001939365551469896,0.0009528748131858444,-0.0012396546158603972,-0.000618367311594703
-0.7925981310609366,-0.7031706617960878,-0.006084048141164811,0.001957609788781345,-0.044142831760894286,0.002014771964577333,0.0008053903015304842,0.006433276342293515,0.0010832119583822353,0.0010327963343357283,-0.0012396546158603972,-0.0009958676205359396
-0.855968823528668,-0.7031706617960878,-0.005486984086363278,-0.005799748521745696,-0.044142831760894286,0.002498682534247454,0.0009735974396892777,0.006433276342293515,0.001972487361617481,0.0005888577466404143,-0.0012396546158603972,-0.0013733679294772871
-0.912187210182314,0.4914667249273229,-0.028093986992358988,-0.008441264731477327,-0.04859000660158741,-0.003974421287960328,0.002130968587827353,-0.003400419519558051,0.0016202525398499867,-9.320258652589786e-05,-0.0014599280033746886,-0.000887642154399515
-0.9766196648444138,0.4914667249273229,-0.027705678099105735,-0.011021865446669055,-0.04859000660158741,-0.005986702095926,-0.00016670839206167631,-0.003400419519558051,0.0008745857810964486,-0.0007595279619780904,-0.0014599280033746886,-0.0007947714934853911
-1.037547501802362,0.4914667249273229,-0.027317369205852593,-0.007797559812680044,-0.04859000660158741,-0.00799898290389156,-0.0007456552093347835,-0.003400419519558051,0.00012891902234302144,-0.0007130923299316638,-0.0014599280033746886,-0.0007019008325710452
-1.1064706313039556,0.4914667249273229,-0.02692906031259934,0.00242031938159859,-0.04859000660158741,-0.010011263711857232,-0.00021833960032613398,-0.003400419519558051,-0.0006167477364105167,-0.00022239667415124842,-0.0014599280033746886,-0.0006090301716568103
-1.1725881738189288,0.4914667249273229,-0.026540751419346087,-0.0004877777321852239,-0.04859000660158741,-0.012023544519823126,-0.0005327331827500448,-0.003400419519558051,-0.0013624144951640549,0.00026524366200342264,-0.0014599280033746886,-0.0005161595107427974
-1.242673742903225,0.07379024122291611,-0.036305606880373764,-0.005040438515039991,-0.00040834865510674945,-0.00922207289105681,-0.0013039909220851076,0.011792698228373366,-0.0009939077835674492,0.0003810947832822986,0.0009062878528198759,-0.0009262539076775322
-1.3104840666042508,0.07379024122291611,-0.03693093916968371,-0.011538693902786612,-0.00040834865510674945,-0.005683552686712501,-0.0027417151296842412,0.011792698228373366,-0.0011449942294079474,0.0006853820246979225,0.0009062878528198759,-0.0007066729163822671
0.13688233571515207,0.07379024122291611,-0.03755627145899343,-0.010873502168253779,-0.00040834865510674945,-0.00214503248236797,-0.0008251329508752736,0.011792698228373366,-0.0012960806752484455,0.0005619485604406727,0.0009062878528198759,-0.00048709192508700205
0.09122896905740596,0.07379024122291611,-0.03818160374830337,-0.012833369541219053,-0.00040834865510674945,0.0013934877219767827,0.00012196019305665828,0.011792698228373366,-0.0014471671210889436,0.00034678983443381384,0.0009062878528198759,-0.00026751093379173696
0.015446439904136522,0.07379024122291611,-0.03880693603761309,-0.009134273703340634,-0.00040834865510674945,0.004932007926321091,-0.000670084509076796,0.011792698228373366,-0.0015982535669296638,0.0003402622443660075,0.0009062878528198759,-4.792994249624982e-05
0.04394716784455355,0.22102916138749662,0.07769341064985746,-0.003291297313278818,0.022055293413331345,0.003317685066415166,-0.0008856192062871582,0.019320556921206267,0.0005474209745863767,0.0002169456774250289,0.006869724293483648,-0.00024288456248200418
0.017144005252866634,0.22102916138749662,0.0760363854849262,-0.0020426668867219444,0.022055293413331345,0.000610728120521431,0.003533782546490727,0.019320556921206267,0.0009864179418408447,0.0007672315444697819,0.006869724293483648,0.00024103519981966137
-0.01068648828836194,0.22102916138749662,0.0743793603199947,-0.0005307382525170379,0.022055293413331345,-0.0020962288253720818,0.005121690535897283,0.019320556921206267,0.0014254149090950907,0.00012054644415315785,0.006869724293483648,0.0007249549621213269
0.017912388627009612,0.22102916138749662,0.07272233515506343,-0.009602726693336505,0.022055293413331345,-0.0048031857712653725,0.005682657782726475,0.019320556921206267,0.0018644118763493367,0.0005060900533659929,0.006869724293483648,0.0012088747244229925
0.05378677629300199,0.22102916138749662,0.07106530999013216,-0.0019104964670895175,0.022055293413331345,-0.007510142717159107,0.00390693647789031,0.019320556921206267,0.0023034088436038047,-0.0004037484697847482,0.006869724293483648,0.001692794486724436
0.04571591473309633,0.06989076106795356,0.07136764702908494,0.003198341113514136,-0.02981860870659725,-0.013944151974601304,0.0029289279989814787,0.0606896751232302,0.0020644333989903174,-0.0017186808193745406,0.04404870915738757,0.0025993372133412684
0.0027831222965519764,0.06989076106795356,0.04865031488363769,0.0033558786834042564,-0.02981860870659725,-0.015600802759945687,0.001153813390371905,0.0606896751232302,0.00021869293568910209,-0.0013175556248370413,0.04404870915738757,0.0004026895950186571
0.030524961342622614,0.06989076106795356,0.025932982738190447,-0.01292463074703809,-0.02981860870659725,-0.01725745354529007,0.00033802465973975515,0.0606896751232302,-0.0016270475276116692,-0.001707496284583332,0.04404870915738757,-0.0017939580233039543
0.054486534026339406,0.06989076106795356,0.003215650592742758,0.0006139876734430061,-0.02981860870659725,-0.01891410433063445,-0.003278749753647947,0.0606896751232302,-0.0034727879909128845,-0.0017956930270370819,0.04404870915738757,-0.003990605641626566
0.06580902631464403,0.06989076106795356,-0.01950168155270493,0.017997848016812146,-0.02981860870659725,-0.020570755115979278,-0.006754154940651347,0.0606896751232302,-0.0053185284542141,-0.004759199157889249,0.04404870915738757,-0.006187253259949177
0.050450230498598536,0.14154129401151705,-0.04999787999352101,0.020245757216628135,0.23591246987899606,-0.009046576069525969,-0.011344488187440938,0.23660357589110736,-0.007179727696787985,-0.008489669276789069,0.2176537558867926,-0.009571735012162463
0.00451397914984808,0.14154129401151705,-0.0637775306724433,0.00815571005707838,0.23591246987899606,-0.007461952959263218,-0.013568307144459002,0.23660357589110736,-0.009920815073797051,-0.011410623075922555,0.2176537558867926,-0.010024358451913962
-0.03247097606466198,0.14154129401151705,-0.07755718135136558,0.0034954542869343186,0.23591246987899606,-0.005877329849000912,-0.01051177754042909,0.23660357589110736,-0.012661902450806117,-0.011515470876933609,0.2176537558867926,-0.010476981891665016
-0.03249574158441915,0.14154129401151705,-0.09133683203028786,0.006287819242878356,0.23591246987899606,-0.004292706738738161,-0.004853609991936292,0.23660357589110736,-0.015402989827815183,-0.009712244159600925,0.2176537558867926,-0.010929605331416514
-0.0369277428010637,0.14154129401151705,-0.1051164827092097,0.007151700345751966,0.23591246987899606,-0.002708083628476299,-0.008933161079082819,0.23660357589110736,-0.01814407720482425,-0.012441489522534432,0.2176537558867926,-0.011382228771168013
-0.12673326887478975,0.21588956390641778,-0.12395618685304255,-0.03951144961925701,0.18915383184007384,-0.008735576314516713,0.0023077568602603016,0.379616809052008,-0.019971746413153024,-0.012314832881216375,0.32487927754708945,-0.011940276140115724
-0.13485004308365234,0.21588956390641778,-0.10354945122574,-0.028999947572211138,0.18915383184007384,-0.024154900262280066,0.003813541146592936,0.379616809052008,-0.025414891887075797,-0.012758086322327333,0.32487927754708945,-0.0125185401072887
-0.04137508293057257,0.21588956390641778,-0.083142715598437,-0.07842917792658088,0.18915383184007384,-0.03957422421004386,0.003751236609426112,0.379616809052008,-0.030858037360999013,-0.009578437159410758,0.32487927754708945,-0.01309680407446212
-0.022093853513243555,0.21588956390641778,-0.06273597997113445,-0.11978371016975586,0.18915383184007384,-0.05499354815780677,0.003656574710305449,0.379616809052008,-0.03630118283492134,-0.004487917661686769,0.32487927754708945,-0.013675068041635097
-0.04223516164677621,0.21588956390641778,-0.04232924434383145,-0.14768182965794274,0.18915383184007384,-0.07041287210557012,0.016315903596736625,0.379616809052008,-0.04174432830884456,-0.0029116356087044437,0.32487927754708945,-0.014253332008808517
-0.22637122705027712,-0.28202551767772466,-0.0812027467622376,-0.22328468320399342,-0.3744980366961057,-0.07339776711245793,0.00638892482907405,0.33399026522911734,-0.017112647006593207,0.0034066110367891866,0.4061302002465532,-0.01684581225806392
-0.5034687199230095,-0.28202551767772466,-0.05438403425805083,-0.2613141618540289,-0.3744980366961057,-0.10101771012260619,0.003931550461181654,0.33399026522911734,-0.035379444359019185,0.012541866348815933,0.4061302002465532,-0.01946287457531204
-0.4129403533186169,-0.28202551767772466,-0.02756532175386317,-0.2579158104870203,-0.3744980366961057,-0.12863765313275444,-0.07958910235633665,0.33399026522911734,-0.053646241711445164,0.00462083972128946,0.4061302002465532,-0.02207993689256016
-0.4143710350002072,-0.28202551767772466,-0.0007466092496759558,-0.5669710249396487,-0.3744980366961057,-0.15625759614290224,-0.1162877075155917,0.33399026522911734,-0.07191303906387114,0.014855456584436766,0.4061302002465532,-0.02469699920980828
-0.35586524904896955,-0.28202551767772466,0.026072103254510814,-0.6346815740545324,-0.3744980366961057,-0.18387753915305094,-0.1447742402826968,0.33399026522911734,-0.09017983641629712,0.016505229326503112,0.4061302002465532,-0.027314061527056843
-0.2916923282751389,-0.04110347705727779,-0.11219731284233792,-0.566961689407834,-0.07068508184125655,-0.22572006119780763,-0.19042671851636683,0.04706055819660104,-0.08505158196965468,0.015127401632198278,0.25488936022202413,-0.020735093600742438
-0.3855273988993604,-0.04110347705727779,-0.12479849385114683,-0.48505156636029145,-0.07068508184125655,-0.20357687795767898,-0.27038677452922855,0.04706055819660104,-0.09358214620311855,0.012478981625692498,0.25488936022202413,-0.024537096674060344
-0.5587561053399712,-0.04110347705727779,-0.13739967485995663,-0.44409237539843627,-0.07068508184125655,-0.18143369471754944,-0.28099955146992084,0.04706055819660104,-0.10211271043658332,-0.051787314283203045,0.25488936022202413,-0.02833909974737825
-0.47652509136817933,-0.04110347705727779,-0.15000085586876555,-0.4820158895861901,-0.07068508184125655,-0.1592905114774208,-0.24576926376044828,0.04706055819660104,-0.11064327467004897,-0.09771914170567886,0.25488936022202413,-0.03214110282069704
-0.5596534295153823,-0.04110347705727779,-0.16260203687757446,-0.4257723124718531,-0.07068508184125655,-0.13714732823729303,-0.1573412869864761,0.04706055819660104,-0.11917383890351285,-0.07913673945984012,0.25488936022202413,-0.03594310589401495
-0.42233076698326144,-0.9053413853630765,-0.19977832355265956,-0.32839630028046063,0.005339590686881834,-0.17115021320965162,-0.27949813581846783,-0.6427456201202446,-0.19379939349124786,-0.1952614432404154,0.46806441655403397,-0.06920000177077679
-0.3318901231134186,-0.9053413853630765,-0.2351437152532938,-0.257192504336456,0.005339590686881834,-0.21054556368977728,-0.23006164478201185,-0.6427456201202446,-0.17970212234091942,-0.3452039943163303,0.46806441655403397,-0.08287407729732799
-0.3085214083698071,-0.9053413853630765,-0.27050910695392805,-0.2748456854808703,0.005339590686881834,-0.24994091416990294,-0.2453046417564666,-0.6427456201202446,-0.1656048511905901,-0.31865171235996925,0.46806441655403397,-0.09654815282388007
-0.33229615647176924,-0.9053413853630765,-0.3058744986545614,-0.21993870812661154,0.005339590686881834,-0.2893362646500295,-0.17966164956281716,-0.6427456201202446,-0.15150758004026166,-0.33646923888099955,0.46806441655403397,-0.11022222835043038
-0.23783561743392134,-0.9053413853630765,-0.34123989035519564,-0.168631943419137,0.005339590686881834,-0.32873161513015425,-0.16866165925165166,-0.6427456201202446,-0.13741030888993233,-0.22907218102154747,0.46806441655403397,-0.12389630387698158
-0.15172252164671285,-0.7526573938114618,-0.5713440170583315,-0.257043599948247,0.07117880608196536,-0.4411499714371452,-0.17869694291642713,-0.5305474762986524,-0.1646822629355551,-0.19325102415474849,-0.5932637705555326,-0.19473088445888376
-0.09968134512842663,-0.7526573938114618,-0.5496164483820412,-0.3930314077706951,0.07117880608196536,-0.40189672355271266,-0.13236205466875628,-0.5305474762986524,-0.18842507645071915,-0.173355804979205,-0.5932637705555326,-0.2053810014446169
-0.15420449878337905,-0.7526573938114618,-0.5278888797057499,-0.3078289106948713,0.07117880608196536,-0.36264347566828015,-0.1783227346617835,-0.5305474762986524,-0.21216788996588143,-0.5998397095658197,-0.5932637705555326,-0.21603111843034917
-0.20647993150812116,-0.7526573938114618,-0.5061613110294596,-0.35619122647696244,0.07117880608196536,-0.3233902277838494,-0.20833223418774427,-0.5305474762986524,-0.23591070348104548,-0.5533906618885922,-0.5932637705555326,-0.22668123541608232
-0.22519714276311298,-0.7526573938114618,-0.4844337423531684,-0.5029718883458649,0.07117880608196536,-0.2841369798994169,-0.16547691044370527,-0.5305474762986524,-0.25965351699620864,-0.44682420288666513,-0.5932637705555326,-0.23733135240181458
-0.3178797860415594,-0.5555242553969881,-0.5052455406617131,-0.5243967157409006,-0.5205384900849355,-0.24387857497637278,-0.20256861750465216,-0.053193427369642166,-0.4530967888612061,-0.43390061911066535,-0.21301425792279804,-0.2521829328774885
-0.2266391547163229,-0.5555242553969881,-0.4503561274822818,-0.42245992124507215,-0.5205384900849355,-0.22880985598505799,-0.14486744789572548,-0.053193427369642166,-0.4041958934291259,-0.345001710120834,-0.21301425792279804,-0.268212664201938
-0.21806478369826365,-0.5555242553969881,-0.3954667143028505,-0.3202953856492705,-0.5205384900849355,-0.21374113699374409,-0.514472831040468,-0.053193427369642166,-0.3552949979970439,-0.33951205720905,-0.21301425792279804,-0.2842423955263875
-0.3786638870756338,-0.5555242553969881,-0.3405773011234192,-0.23583633588898856,-0.5205384900849355,-0.1986724180024284,-0.43246410062323637,-0.053193427369642166,-0.3063941025649637,-0.3144601241479821,-0.21301425792279804,-0.30027212685083793
-0.31134630521814977,-0.5555242553969881,-0.2856878879439879,-0.22594238214777818,-0.5205384900849355,-0.18360369901111362,-0.3668448007710472,-0.053193427369642166,-0.2574932071328826,-0.3250402062902342,-0.21301425792279804,-0.31630185817528655
-0.22527827175253723,-0.2676385592667794,-0.20240983223960907,-0.16120939161785053,0.03910250780731417,-0.2517359457835848,-0.2502946739889689,-0.5881424919874121,-0.19317112987778895,-0.28474404894055905,-0.05408301969645546,-0.5107225416035348
-0.1797367698153307,-0.2676385592667794,-0.17824501568110662,-0.12547487987707218,0.03910250780731417,-0.2555351105022652,-0.20742831321686594,-0.5881424919874121,-0.18633583647055563,-0.2230631774618912,-0.05408301969645546,-0.4389639703643651
-0.273694851056546,-0.2676385592667794,-0.1540801991226033,-0.07084951310553045,0.03910250780731417,-0.25933427522094554,-0.13325492224795088,-0.5881424919874121,-0.17950054306332142,-0.2947929131822393,-0.05408301969645546,-0.3672053991251971
-0.2020406362943188,-0.2676385592667794,-0.12991538256410085,-0.10901407261698015,0.03910250780731417,-0.2631334399396268,-0.07785801013862237,-0.5881424919874121,-0.1726652496560881,-0.4049157088757944,-0.05408301969645546,-0.2954468278860283
-0.09348174295876799,-0.2676385592667794,-0.1057505660055984,-0.19048727792979125,0.03910250780731417,-0.26693260465830626,-0.1410208061963525,-0.5881424919874121,-0.165829956248853,-0.259645218550574,-0.05408301969645546,-0.22368825664685943
-0.10778291838589027,-0.29334170933843406,-0.27666176205336157,-0.11912834579032072,0.5070090968793419,-0.3733596396952752,-0.46986258689359417,-0.14069356061260585,-0.1415420376422194,-0.09247640145591873,0.2008082480791682,-0.20718621288934358
-0.29178812306880886,-0.29334170933843406,-0.251128429009146,-0.12423834112588139,0.5070090968793419,-0.3428448641699937,-0.32782106879868245,-0.14069356061260585,-0.19844549901172215,0.08834941098847793,0.2008082480791682,-0.16912523523877
-0.5084996293564963,-0.29334170933843406,-0.22559509596493044,-0.13625397256348926,0.5070090968793419,-0.312330088644714,-0.3242598869768418,-0.14069356061260585,-0.2553489603812267,0.3548834508913181,0.2008082480791682,-0.13106425758819817
-0.3610007886077877,-0.29334170933843406,-0.20006176292071487,-0.14293297839090435,0.5070090968793419,-0.28181531311943253,-0.18804453935931598,-0.14069356061260585,-0.3122524217507312,0.9229505840973253,0.2008082480791682,-0.09300327993762458
-0.21063213774113265,-0.29334170933843406,-0.1745284298764993,0.0700659336361138,0.5070090968793419,-0.25130053759415283,-0.04812565353978826,-0.14069356061260585,-0.36915588312023395,1.4438506765744608,0.2008082480791682,-0.05494230228705277
-0.08898482668721286,0.39687459288250615,-0.10684982200338133,0.3183390844838083,2.060911094104478,-0.34389043149492693,0.17111141311178102,0.6321526096680525,-0.2638561393064549,1.7967389219556127,1.644063812094342,-0.1061051495682257
0.02714144648912864,0.39687459288250615,0.4944808208280982,0.5268065482560207,2.060911094104478,-0.08020079527495483,0.49668769595657025,0.6321526096680525,-0.02122264580208366,2.8290103189755422,1.644063812094342,0.42439286904522966
0.21906178710235658,0.39687459288250615,1.0958114636595786,0.9357511005473267,2.060911094104478,0.18348884094502083,1.0088208172059332,0.6321526096680525,0.22141084770228758,3.328125409744806,1.644063812094342,0.954890887658685
0.5333827951480856,0.39687459288250615,1.6971421064910581,1.2839409674174895,2.060911094104478,0.4471784771649929,2.0060218914159877,0.6321526096680525,0.4640443412066606,4.248231010198527,1.644063812094342,1.4853889062721395
1.085041568672576,0.39687459288250615,2.2984727493225385,1.811460341309986,2.060911094104478,0.7108681133849686,3.0196391285659594,0.6321526096680525,0.7066778347110318,7.104190144021381,1.644063812094342,2.0158869248855957
